id,label,attack_class,type,payload,context,context_bucket,severity,severity_original,severity_reason,is_destructive,destructive_flags,oracle,description,example
benign-1415,benign,benign,email,lumbly@peliculasen3d.cn,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1416,benign,benign,surname,Barbero Delgados,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1417,benign,benign,national_id,96498580X,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1418,benign,benign,name,Selma,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-1419,benign,benign,password,pi�onero,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1420,benign,benign,surname,Brito Abert,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1421,benign,benign,surname,Salvador Lezama,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1422,benign,benign,address,Passeig Torreblanca 19 1H,Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1423,benign,benign,address,"Calle Tamadaba 173, 11-C",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1424,benign,benign,card_number,6959831886953131,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1425,benign,benign,card_number,2976498415319446,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1426,benign,benign,username,graziano,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1427,benign,benign,password,a8i3e6a4o,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1428,benign,benign,address,"C/ Marques De Pinar Del Rio 6,",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1429,benign,benign,postal_code,25344,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-1430,benign,benign,postal_code,34490,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-1431,benign,benign,postal_code,08785,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-1432,benign,benign,password,cebaDEro,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1433,benign,benign,city,Vega de Tirados,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-1434,benign,benign,password,prebostal,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1435,benign,benign,username,annalea,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1436,benign,benign,name,Serena,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-1437,benign,benign,password,desembarazadamente,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1438,benign,benign,username,bayola,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1439,benign,benign,city,Corte de Peleas,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-1440,benign,benign,name,Zara,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-1441,benign,benign,national_id,98200793Q,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1442,benign,benign,password,argo,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1443,benign,benign,national_id,09191568D,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1444,benign,benign,username,iskra,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1445,benign,benign,national_id,59011262R,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1446,benign,benign,username,alvis,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1447,benign,benign,email,ballew@ustream.bn,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1448,benign,benign,email,steffano_mccowen@showeb-handling.mw,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1449,benign,benign,card_number,3744912976180571,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1450,benign,benign,password,resbalar,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1451,benign,benign,email,greaves.gilchrist@quiromante.ps,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1452,benign,benign,address,"Senda Seron, 168,",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1453,benign,benign,username,goupil,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1454,benign,benign,password,ajustador,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1455,benign,benign,surname,Aceves Flores,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1456,benign,benign,username,beveridg,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1457,benign,benign,surname,Cabezudo Calders,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1458,benign,benign,price,6272,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-1459,benign,benign,surname,Bauz� Naval�n,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1460,benign,benign,username,lissa5,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1461,benign,benign,national_id,28809888L,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1462,benign,benign,email,remus-lanner@dissident.af,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1463,benign,benign,username,emelen,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1464,benign,benign,password,pesta�ear,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1465,benign,benign,password,asubiadero,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1466,benign,benign,card_number,2285033553413514,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1467,benign,benign,username,chernets,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1468,benign,benign,password,chanzoneta,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1469,benign,benign,national_id,86480208R,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1470,benign,benign,email,mallinson7@cpanelhost.com.vi,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1471,benign,benign,password,CONIformE,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1472,benign,benign,password,t19n8f78a,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1473,benign,benign,address,"C/ Moll, 172,",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1474,benign,benign,username,guindon,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1475,benign,benign,password,trilito,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1476,benign,benign,address,"C/ Numero 3, 77 12C",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1477,benign,benign,username,aguinsky,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1478,benign,benign,national_id,23109356Z,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1479,benign,benign,city,Bocairent,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-1480,benign,benign,email,zuri@helicopter.com.info,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1481,benign,benign,card_number,9349699255111178,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1482,benign,benign,postal_code,48170,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-1483,benign,benign,email,renee@lecriture.mp,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-1484,benign,benign,username,lauten,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1485,benign,benign,password,coh�ta,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1486,benign,benign,surname,Wence Andunce,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-1487,benign,benign,name,Gayane,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-1488,benign,benign,national_id,82759385A,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1489,benign,benign,password,e0!ergEncia,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1490,benign,benign,card_number,6931236895937120,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-1491,benign,benign,price,9421,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-1492,benign,benign,city,Bellpuig,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-1493,benign,benign,national_id,11549291W,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1494,benign,benign,national_id,77003239K,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-1495,benign,benign,password,66syunc58,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1496,benign,benign,password,mir2an3e,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-1497,benign,benign,username,wolski,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1498,benign,benign,password,enrOscaDamentE,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-1499,benign,benign,username,melosa,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1500,benign,benign,username,bry,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1501,benign,benign,address,"C/ Doctor Rodriguez De La Fuente, S/N",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-1502,benign,benign,username,sanford,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1503,benign,benign,username,redding,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-1504,benign,benign,city,Encinas de Abajo,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
